user_id,join_date,country,device_type,subscription_type
u653949,2020-07-05,FR,iPhone,premium
u967355,2023-04-03,JP,iPhone,premium
u989501,2022-11-04,AU,Android Tablet,premium
u971046,2021-06-30,BR,iPad,free
u025349,2020-07-29,US,iPhone,free
u783356,2021-05-06,JP,iPhone,premium
u861996,2021-03-06,AU,Android Phone,enterprise
u780235,2022-05-05,IN,iPhone,basic
u863578,2020-03-11,CA,Android Phone,premium
u883095,2021-09-03,BR,Windows,enterprise
u025255,2021-03-27,AU,iPad,free
u001483,2021-09-14,US,Windows,free
u217616,2021-10-18,DE,Android Tablet,enterprise
u332439,2022-02-17,AU,iPhone,premium
u520805,2022-10-12,AU,iPad,enterprise
u033682,2020-01-17,FR,Android Tablet,free
u758183,2021-11-05,DE,iPhone,enterprise
u292566,2023-02-28,FR,Android Tablet,enterprise
u080627,2020-09-29,MX,iPad,free
u663487,2023-03-28,FR,iPhone,premium
u482950,2021-12-23,US,iPad,enterprise
u968958,2022-08-17,JP,iPad,free
u645413,2022-09-29,CA,Windows,enterprise
u763965,2022-09-29,AU,iPhone,basic
u716732,2020-02-03,IN,Android Phone,premium
u484332,2023-08-02,JP,Android Tablet,premium
u545936,2020-03-18,MX,Mac,enterprise
u360079,2022-08-01,IN,Windows,premium
u809355,2021-02-27,IN,Android Tablet,basic
u592709,2023-06-28,US,Android Tablet,basic
u767350,2020-02-27,JP,Android Phone,basic
u818866,2023-11-18,BR,Mac,basic
u345622,2022-12-15,UK,Mac,basic
u781621,2023-09-10,DE,Mac,enterprise
u435164,2023-08-12,MX,iPad,enterprise
u344062,2021-10-30,JP,iPad,enterprise
u535871,2020-08-30,AU,iPhone,free
u547353,2020-05-15,UK,Windows,free
u603282,2020-11-14,AU,iPhone,free
u295881,2021-11-09,FR,Windows,basic
u403622,2023-02-23,MX,Android Phone,free
u169356,2020-05-16,BR,Mac,free
u684165,2023-03-23,IN,iPad,free
u108295,2022-05-09,CA,Android Phone,enterprise
u704647,2020-11-27,US,Android Tablet,basic
u391280,2022-10-24,US,iPhone,free
u888788,2020-07-19,DE,Android Phone,basic
u802518,2023-05-10,JP,iPad,enterprise
u774203,2023-06-15,DE,Windows,free
u247484,2020-05-18,AU,Windows,free
u151715,2022-10-10,JP,Android Phone,premium
u830075,2023-12-01,US,Android Phone,premium
u092099,2020-03-03,JP,iPhone,enterprise
u577077,2021-09-10,FR,Android Tablet,enterprise
u734358,2020-08-02,CA,Windows,free
u251425,2021-09-03,AU,iPad,premium
u146147,2021-05-01,DE,Android Phone,premium
u741201,2023-03-06,US,iPad,basic
u000273,2023-04-02,FR,Android Tablet,enterprise
u292269,2023-12-20,MX,Android Phone,premium
u787301,2021-09-04,JP,iPad,premium
u485404,2021-01-18,US,Windows,free
u473361,2023-08-27,AU,Windows,free
u132043,2022-08-04,UK,Windows,enterprise
u615709,2020-05-07,JP,iPhone,premium
u853084,2022-03-11,DE,iPad,enterprise
u889300,2020-01-17,IN,iPad,premium
u487336,2021-07-28,AU,Android Phone,free
u906011,2022-02-21,US,Android Tablet,enterprise
u814471,2023-07-02,BR,iPad,enterprise
u382101,2021-02-20,IN,Mac,enterprise
u055788,2021-08-31,US,iPhone,premium
u845631,2022-03-29,BR,iPad,free
u285349,2021-08-18,BR,Mac,free
u496812,2021-04-01,IN,iPhone,basic
u454042,2022-12-30,IN,Mac,free
u192067,2020-08-30,FR,Android Tablet,basic
u695757,2022-09-20,US,Android Tablet,basic
u436996,2022-12-14,CA,Windows,basic
u635362,2023-09-17,DE,Android Tablet,basic
u446411,2021-08-10,CA,Mac,enterprise
u111690,2021-08-21,FR,Android Tablet,free
u578221,2023-12-24,US,iPad,enterprise
u326692,2020-05-31,US,iPhone,basic
u269921,2020-11-10,DE,iPhone,basic
u683512,2023-12-06,DE,iPad,enterprise
u502730,2022-07-13,DE,Android Phone,enterprise
u051931,2020-11-12,IN,Mac,free
u461930,2021-01-16,IN,Android Phone,basic
u180195,2020-12-07,CA,iPad,basic
u263853,2020-03-02,AU,Mac,free
u007583,2023-07-04,CA,Windows,basic
u281143,2023-04-19,UK,Mac,enterprise
u107639,2021-12-07,BR,Mac,premium
u866002,2023-12-13,AU,Android Tablet,enterprise
u485563,2021-01-16,BR,iPhone,free
u416251,2022-08-25,IN,iPhone,free
u081532,2021-04-26,MX,Android Tablet,premium
u278909,2023-12-24,CA,iPhone,enterprise
u199769,2022-12-22,CA,iPad,enterprise
u969880,2023-08-26,IN,Android Phone,premium
u933967,2022-04-28,BR,iPad,free
u545135,2020-03-11,BR,Windows,enterprise
u779940,2022-10-17,UK,iPhone,premium
u544881,2022-12-30,DE,Mac,premium
u251541,2021-10-03,IN,Android Phone,basic
u692991,2022-12-01,AU,Android Tablet,free
u666522,2022-01-05,CA,Android Tablet,enterprise
u678872,2022-02-17,MX,Android Tablet,premium
u500819,2023-11-22,MX,iPhone,basic
u224393,2023-06-08,MX,Mac,premium
u319553,2021-11-05,DE,iPhone,free
u574202,2021-10-16,IN,Android Tablet,premium
u852591,2023-05-09,MX,Android Tablet,enterprise
u288339,2021-08-25,MX,Windows,free
u004058,2022-08-06,FR,Mac,free
u772085,2021-09-28,FR,iPad,free
u946008,2023-04-13,BR,Windows,basic
u019668,2022-08-24,UK,Android Phone,free
u025938,2021-06-11,AU,Windows,basic
u593348,2022-06-01,AU,iPhone,enterprise
u949920,2023-03-18,JP,Mac,enterprise
u594156,2022-08-13,AU,Android Phone,premium
u372682,2021-05-16,UK,Android Phone,premium
u652042,2022-07-10,DE,Windows,free
u586449,2022-06-26,BR,iPad,premium
u626124,2020-11-07,FR,iPhone,free
u193356,2021-04-18,DE,Windows,free
u603612,2021-11-13,US,Android Tablet,free
u185778,2022-05-07,US,Android Tablet,premium
u497558,2022-07-08,UK,Android Phone,basic
u168069,2022-04-15,MX,Android Phone,basic
u997029,2023-09-04,DE,iPad,free
u139695,2022-08-28,DE,iPhone,free
u844604,2022-01-26,MX,Windows,enterprise
u483058,2022-06-20,CA,Windows,enterprise
u051011,2020-03-04,UK,Android Phone,basic
u651334,2022-02-23,AU,Android Tablet,free
u416685,2022-08-30,US,iPad,free
u889554,2020-10-12,BR,Windows,enterprise
u251563,2023-01-20,DE,iPhone,premium
u336894,2021-02-17,FR,Mac,basic
u761496,2020-08-28,FR,iPad,free
u330642,2022-03-16,JP,Android Phone,premium
u918080,2021-10-02,CA,Mac,basic
u077170,2021-08-28,CA,iPhone,free
u149791,2022-01-21,DE,iPad,basic
u861285,2021-05-11,IN,Android Phone,free
u470740,2022-07-14,MX,Windows,basic
u714705,2020-10-24,DE,iPad,free
u232591,2021-06-09,BR,Android Tablet,free
u461516,2023-07-24,IN,Mac,premium
u055780,2021-12-08,US,iPad,free
u334288,2022-06-09,US,iPhone,enterprise
u509702,2023-08-13,CA,iPhone,free
u223134,2023-11-03,US,Android Tablet,free
u862562,2021-05-29,MX,Android Phone,basic
u967308,2020-03-27,MX,Mac,basic
u670817,2020-02-22,BR,Mac,premium
u685105,2023-10-16,AU,Mac,premium
u512398,2022-04-11,JP,Android Tablet,basic
u133413,2021-10-15,JP,iPhone,free
u089629,2022-04-19,AU,Mac,free
u324812,2021-02-16,CA,Windows,enterprise
u648459,2022-01-11,IN,iPhone,basic
u879468,2023-06-09,UK,iPad,free
u763987,2020-08-06,DE,Android Tablet,premium
u152000,2022-01-09,CA,Windows,premium
u012305,2023-10-16,IN,iPhone,basic
u199538,2022-01-22,DE,Android Phone,premium
u493893,2022-04-16,BR,Windows,basic
u831551,2022-02-26,BR,Android Phone,premium
u884618,2022-10-19,IN,iPhone,enterprise
u246681,2022-07-17,JP,Android Tablet,basic
u678639,2022-12-24,CA,iPhone,enterprise
u968788,2021-02-27,JP,iPad,premium
u261834,2022-11-07,BR,iPad,enterprise
u717316,2023-06-03,JP,Windows,premium
u058742,2020-03-07,CA,Windows,basic
u826329,2023-05-02,CA,Mac,free
u125404,2021-05-02,MX,iPad,premium
u896085,2021-11-09,US,Android Tablet,basic
u010894,2021-07-06,BR,Android Tablet,premium
u609231,2020-05-25,CA,Windows,basic
u389652,2021-02-07,DE,Mac,basic
u337048,2020-04-28,US,Android Tablet,free
u306398,2022-02-01,IN,Android Phone,premium
u278176,2020-06-03,DE,Android Tablet,premium
u425665,2020-08-22,JP,Android Phone,premium
u658447,2020-05-26,JP,Android Phone,enterprise
u487259,2023-03-08,MX,Android Tablet,basic
u874485,2020-10-04,FR,Android Tablet,enterprise
u562809,2021-10-24,IN,Android Phone,basic
u533186,2023-09-12,JP,Android Tablet,free
u217130,2021-06-10,US,Windows,free
u686260,2020-08-12,FR,Mac,premium
u918270,2021-06-16,US,Windows,basic
u591282,2023-06-25,DE,Android Phone,enterprise
u429001,2022-07-27,IN,Mac,enterprise
u242637,2020-06-14,BR,Mac,enterprise
u706155,2022-03-27,IN,iPad,premium
u620899,2021-09-06,CA,iPad,basic
u526160,2020-06-21,AU,Android Phone,premium
u538458,2022-10-14,FR,iPhone,premium
u125109,2021-07-04,UK,Mac,basic
u009985,2023-10-02,US,iPhone,free
u147403,2022-03-16,BR,iPhone,premium
u858840,2021-08-18,AU,iPad,free
u541794,2020-09-26,DE,Mac,premium
u986027,2020-07-13,IN,iPad,basic
u522972,2021-01-07,BR,iPhone,basic
u858654,2023-05-13,BR,iPad,enterprise
u496047,2023-12-28,IN,iPhone,basic
u434191,2023-02-18,AU,iPad,premium
u451516,2021-06-09,MX,Android Tablet,premium
u382951,2020-04-30,AU,iPhone,premium
u515876,2020-12-04,UK,Mac,free
u306398,2023-07-08,IN,Mac,free
u338979,2020-06-08,US,Android Phone,basic
u431556,2020-07-09,UK,Windows,enterprise
u093148,2020-06-30,CA,Mac,enterprise
u955922,2020-08-03,DE,Android Phone,enterprise
u916764,2022-10-22,US,Android Tablet,basic
u825743,2021-04-16,BR,iPad,free
u771766,2023-04-19,IN,Android Tablet,enterprise
u006924,2022-12-15,CA,iPhone,premium
u877923,2023-05-22,UK,iPhone,enterprise
u355809,2020-10-03,DE,Mac,free
u520939,2020-12-30,BR,iPad,enterprise
u446614,2020-07-22,MX,Android Tablet,free
u838070,2020-05-29,AU,Windows,free
u053873,2020-08-27,MX,Android Phone,basic
u573577,2023-03-04,UK,Android Phone,enterprise
u569772,2023-11-05,IN,Android Tablet,basic
u174084,2021-04-23,BR,Windows,enterprise
u464429,2023-06-12,AU,Android Phone,basic
u323747,2021-10-23,DE,iPhone,basic
u223987,2022-03-03,AU,iPad,basic
u000690,2023-05-24,US,Mac,premium
u123349,2023-12-06,US,Mac,enterprise
u918324,2021-04-10,FR,iPad,basic
u891664,2021-01-03,US,Mac,basic
u187801,2022-10-09,FR,Mac,premium
u871667,2023-01-16,IN,Android Phone,enterprise
u051382,2023-02-26,AU,Android Tablet,basic
u866482,2022-06-25,DE,Mac,enterprise
u322534,2023-10-04,JP,Mac,enterprise
u426392,2022-04-09,BR,iPad,basic
u292139,2022-09-01,UK,iPhone,premium
u334916,2023-04-11,JP,Mac,free
u427601,2021-01-22,BR,Android Tablet,premium
u861288,2021-03-11,DE,Windows,premium
u472530,2021-06-19,JP,Android Tablet,basic
u559847,2021-06-17,CA,Mac,free
u900077,2023-08-17,FR,Mac,enterprise
u730745,2020-09-24,DE,Windows,basic
u713257,2023-01-13,FR,iPad,basic
u664435,2020-02-15,BR,iPhone,premium
u943008,2021-11-29,AU,Android Tablet,basic
u645776,2023-06-02,BR,iPad,basic
u716609,2021-10-18,US,iPad,enterprise
u032401,2022-08-20,DE,Windows,premium
u857884,2022-02-20,UK,Android Phone,enterprise
u849370,2021-04-27,FR,iPhone,basic
u580704,2023-02-12,AU,iPhone,basic
u487693,2021-10-30,JP,Mac,enterprise
u106373,2022-10-13,JP,Windows,enterprise
u378202,2020-11-14,BR,Android Phone,free
u222070,2021-05-07,MX,iPad,free
u506810,2020-12-01,BR,Android Phone,free
u568625,2023-07-25,UK,Android Phone,premium
u570831,2023-03-13,JP,Android Phone,free
u353424,2023-04-11,US,Windows,enterprise
u680647,2020-04-06,US,Windows,free
u257826,2022-08-13,CA,Android Phone,enterprise
u034720,2020-01-30,IN,iPhone,premium
u733226,2023-06-02,DE,iPhone,free
u298009,2021-12-17,CA,iPhone,enterprise
u213915,2021-05-16,JP,Android Tablet,basic
u797273,2021-07-07,JP,iPad,premium
u721681,2021-10-21,UK,iPad,basic
u951388,2020-10-09,US,iPad,premium
u305909,2020-09-02,FR,Windows,free
u303357,2020-12-03,BR,Mac,premium
u296161,2023-12-21,US,Windows,enterprise
u904960,2020-07-20,JP,Mac,free
u424479,2022-10-04,AU,iPad,basic
u674898,2020-04-12,CA,Android Tablet,premium
u880812,2021-03-06,MX,Mac,basic
u824431,2020-07-17,UK,iPad,premium
u983961,2022-02-23,BR,iPad,basic
u292051,2021-01-19,UK,Windows,enterprise
u102968,2021-04-24,UK,Android Tablet,premium
u869888,2023-11-03,US,Android Phone,premium
u320764,2021-06-30,UK,Android Phone,enterprise
u397473,2023-12-04,DE,Mac,premium
u684283,2022-09-03,BR,iPhone,basic
u146216,2021-01-08,AU,Android Phone,free
u469642,2021-02-09,UK,Android Phone,premium
u528458,2023-06-04,FR,Android Tablet,basic
u917575,2021-09-09,MX,Windows,basic
u488572,2021-02-15,AU,iPhone,basic
u654681,2021-07-05,FR,iPhone,basic
u540426,2023-12-12,MX,Mac,premium
u864961,2020-03-26,MX,iPad,enterprise
u806362,2020-01-13,CA,Mac,premium
u293864,2020-01-01,FR,Windows,free
u214459,2021-09-28,DE,Mac,enterprise
u224820,2021-01-20,AU,Windows,free
u947530,2021-11-13,CA,Android Tablet,free
u426806,2020-06-30,UK,iPhone,basic
u894657,2022-07-12,BR,iPhone,premium
u497764,2023-04-22,DE,Android Phone,free
u542106,2022-09-05,BR,Android Tablet,premium
u806882,2021-09-16,MX,Windows,enterprise
u320956,2022-11-19,JP,Android Tablet,premium
u712299,2022-04-18,AU,Android Tablet,enterprise
u703784,2020-06-28,AU,Android Tablet,free
u450713,2023-10-23,JP,iPad,basic
u971424,2021-10-18,AU,iPad,premium
u136578,2021-11-13,AU,iPhone,premium
u416798,2022-01-15,IN,iPhone,free
u000424,2023-10-08,US,iPhone,basic
u046384,2022-07-06,DE,Android Tablet,enterprise
u727673,2022-06-18,IN,iPad,basic
u581893,2022-05-28,IN,iPhone,free
u212341,2021-07-31,UK,Android Tablet,free
u264421,2021-07-10,MX,iPad,basic
u072254,2020-06-25,FR,Android Tablet,basic
u071444,2021-02-05,FR,Android Tablet,enterprise
u987545,2022-07-05,IN,Mac,free
u978265,2021-06-21,DE,Android Phone,free
u396288,2022-05-10,IN,Mac,premium
u473623,2021-09-28,UK,Android Tablet,premium
u551159,2022-03-10,DE,Android Tablet,premium
u592842,2022-10-24,UK,Windows,free
u213349,2021-01-16,AU,iPhone,enterprise
u458249,2021-07-01,IN,iPad,basic
u608196,2020-01-08,US,iPhone,free
u876566,2022-05-09,JP,Mac,enterprise
u715060,2022-11-02,DE,iPhone,enterprise
u820943,2023-06-03,UK,iPhone,free
u491671,2022-11-30,CA,Windows,enterprise
u357426,2021-06-06,UK,Android Tablet,enterprise
u474519,2020-08-06,FR,Android Phone,premium
u100670,2021-03-15,JP,Windows,enterprise
u574097,2023-11-28,MX,iPad,enterprise
u986513,2021-09-24,IN,iPhone,enterprise
u963623,2022-11-16,UK,Android Phone,basic
u717549,2023-10-06,BR,Android Phone,free
u066095,2020-08-03,BR,Mac,free
u822115,2022-03-23,DE,Android Tablet,basic
u986891,2023-09-04,UK,Android Phone,free
u195820,2023-07-29,US,Mac,basic
u472083,2022-12-13,BR,Android Tablet,free
u620135,2020-04-09,US,Windows,free
u721339,2020-04-07,DE,Windows,premium
u917740,2020-09-05,DE,Android Phone,enterprise
u037381,2021-02-12,UK,iPad,free
u866403,2021-11-02,IN,Android Tablet,premium
u196571,2022-01-15,MX,Mac,enterprise
u442921,2023-08-02,US,Mac,basic
u019179,2021-04-22,UK,Android Tablet,enterprise
u712457,2022-01-03,UK,Mac,basic
u451988,2020-07-29,US,Android Phone,premium
u978987,2020-02-29,BR,iPad,premium
u441082,2022-05-30,UK,iPhone,premium
u424724,2020-11-09,IN,iPad,free
u361136,2021-04-19,IN,iPhone,premium
u331267,2020-11-18,FR,Windows,premium
u497926,2022-08-19,CA,Mac,basic
u731705,2022-03-17,MX,Mac,enterprise
u277593,2022-07-24,IN,iPhone,free
u391816,2023-03-09,JP,Android Tablet,free
u570500,2020-11-13,US,Mac,free
u661783,2021-05-07,CA,Windows,enterprise
u291927,2021-09-20,JP,iPhone,free
u849065,2022-08-18,JP,Android Phone,free
u790831,2023-02-13,US,Mac,basic
u575477,2020-04-06,CA,Windows,premium
u579540,2023-07-03,BR,iPhone,premium
u982398,2020-03-24,MX,iPhone,basic
u411995,2022-12-22,US,Android Tablet,free
u388631,2021-12-20,BR,Windows,basic
u338290,2022-06-27,BR,Android Tablet,free
u304862,2022-07-11,DE,iPhone,enterprise
u450969,2021-11-21,MX,iPad,premium
u139764,2020-02-20,AU,Windows,enterprise
u268916,2023-12-18,AU,Android Phone,enterprise
u701811,2022-08-26,DE,iPhone,free
u207203,2021-06-05,UK,Android Phone,premium
u001300,2022-07-31,UK,Mac,enterprise
u177931,2023-11-09,FR,iPad,enterprise
u408696,2022-02-09,FR,Android Tablet,basic
u773531,2021-08-08,IN,iPhone,enterprise
u174738,2023-06-25,UK,Android Tablet,enterprise
u138113,2021-12-28,CA,iPhone,free
u477030,2023-01-02,AU,Android Phone,premium
u101566,2022-04-23,FR,Mac,free
u159549,2023-04-22,FR,iPhone,enterprise
u814531,2020-10-14,JP,Windows,free
u353221,2023-02-13,BR,Android Phone,basic
u331835,2022-12-13,DE,Android Phone,premium
u839080,2023-05-15,FR,Android Tablet,free
u576422,2020-10-06,FR,Android Phone,basic
u447215,2020-01-30,MX,iPad,free
u131610,2020-10-28,CA,Windows,basic
u727149,2023-01-22,AU,Mac,free
u502339,2020-01-08,AU,Windows,basic
u912829,2023-12-15,UK,Windows,premium
u820232,2022-03-30,UK,Windows,free
u503972,2020-08-18,CA,iPhone,basic
u339147,2022-10-25,IN,Android Tablet,premium
u757246,2021-03-28,FR,Mac,basic
u088449,2021-02-16,CA,iPhone,enterprise
u866541,2021-06-16,DE,Android Tablet,basic
u775962,2023-06-10,DE,Mac,enterprise
u545590,2020-03-09,MX,iPad,basic
u186865,2023-09-14,DE,iPad,premium
u307859,2023-12-11,US,Android Phone,basic
u513574,2020-08-05,US,Mac,premium
u530300,2023-11-03,IN,Android Tablet,basic
u160648,2021-09-21,MX,iPad,enterprise
u255004,2022-09-17,CA,Windows,basic
u372203,2023-01-29,CA,Android Phone,free
u835971,2021-01-08,DE,Android Tablet,free
u205048,2022-06-28,CA,iPhone,basic
u946771,2022-02-25,US,Android Phone,premium
u144027,2020-08-12,BR,Windows,free
u447774,2023-05-12,US,Android Tablet,premium
u130078,2021-10-18,AU,Windows,basic
u263858,2023-10-01,JP,Windows,free
u432278,2021-09-07,UK,iPad,basic
u995997,2023-11-20,UK,iPhone,enterprise
u601908,2021-03-23,AU,iPad,basic
u332938,2023-04-26,IN,iPad,premium
u467779,2022-01-18,IN,iPhone,free
u353975,2020-07-26,US,Windows,premium
u218485,2022-05-21,CA,iPhone,free
u632838,2020-11-14,UK,iPhone,free
u599993,2020-06-29,MX,Mac,premium
u309480,2020-12-23,DE,Android Tablet,enterprise
u680254,2022-04-21,FR,iPhone,basic
u127008,2023-04-10,FR,Mac,premium
u496873,2020-03-18,BR,Mac,free
u200731,2023-12-31,FR,iPhone,premium
u549306,2021-01-27,BR,Android Phone,basic
u853997,2021-03-23,FR,Android Phone,enterprise
u644801,2022-12-28,MX,Android Tablet,free
u905679,2020-07-11,JP,Windows,free
u506052,2022-01-11,CA,Android Tablet,basic
u415272,2020-01-20,CA,iPad,free
u434908,2021-07-26,MX,iPhone,enterprise
u130807,2021-06-08,AU,iPad,free
u967279,2021-02-01,FR,Android Tablet,enterprise
u413352,2021-02-18,US,Windows,free
u557969,2022-02-03,FR,Mac,premium
u148868,2020-03-22,JP,iPad,basic
u515635,2022-11-05,CA,iPad,basic
u795471,2020-02-27,DE,Mac,basic
u459249,2021-07-23,JP,Android Tablet,premium
u200406,2023-12-21,IN,iPhone,premium
u258162,2021-01-07,BR,Android Phone,free
u189488,2023-01-05,AU,iPad,free
u441620,2021-07-29,JP,Windows,enterprise
u073501,2020-06-25,UK,iPhone,premium
u171507,2023-05-18,UK,iPad,basic
u852007,2021-10-28,CA,Mac,enterprise
u660561,2023-12-07,CA,iPhone,enterprise
u117271,2020-01-08,BR,Windows,enterprise
u917934,2023-03-24,BR,iPhone,free
u291328,2023-02-13,AU,iPad,premium
u895967,2023-06-04,DE,Mac,basic
u347436,2023-06-08,US,Android Tablet,premium
u652118,2022-08-17,FR,iPad,basic
u668393,2023-10-10,FR,iPad,free
u275492,2021-11-01,AU,iPad,free
u319286,2022-08-29,FR,iPad,enterprise
u853252,2021-01-06,MX,Android Tablet,basic
u336514,2021-10-21,JP,iPad,free
u544656,2022-12-22,UK,iPad,basic
u087263,2022-10-02,JP,Mac,basic
u775760,2023-11-17,IN,Mac,enterprise
u933879,2020-12-23,UK,Windows,basic
u453768,2020-06-08,FR,iPad,premium
u986802,2023-11-01,IN,iPad,basic
u988722,2020-10-05,FR,iPhone,premium
u550888,2022-08-07,CA,iPhone,free
u323297,2023-12-12,DE,iPad,premium
u156163,2021-02-25,JP,iPad,free
u069654,2020-10-22,US,Mac,free
u097255,2022-06-02,MX,Android Tablet,enterprise
u723259,2023-02-25,FR,iPhone,basic
u480504,2023-03-08,CA,Mac,basic
u350265,2023-01-30,JP,Mac,basic
u575596,2023-10-01,IN,iPhone,free
u485546,2022-09-26,CA,Android Phone,free
u276697,2023-12-26,US,iPhone,premium
u375783,2020-05-07,JP,Windows,basic
u913055,2021-04-04,DE,Android Tablet,basic
u968878,2020-07-18,CA,Android Tablet,basic
u672131,2021-05-04,US,iPhone,enterprise
u255709,2021-05-13,FR,Android Tablet,premium
u850656,2021-08-22,CA,iPhone,free
u010328,2020-01-19,UK,Mac,enterprise
u284133,2020-07-15,AU,Mac,enterprise
u778964,2021-04-01,AU,Mac,basic
u814842,2022-01-05,BR,Mac,enterprise
u767660,2021-12-20,MX,iPad,basic
u914390,2021-12-02,US,Windows,basic
u948848,2021-11-08,MX,Mac,basic
u195013,2023-09-19,IN,Android Phone,basic
u342893,2021-04-12,UK,Android Phone,premium
u827820,2023-08-29,DE,Android Phone,basic
u380193,2022-05-18,AU,iPhone,basic
u075026,2021-12-21,BR,Windows,basic
u290582,2020-03-02,JP,Mac,enterprise
u175012,2023-08-13,US,Android Phone,free
u605352,2023-08-21,AU,Mac,basic
u742148,2023-02-02,IN,Windows,enterprise
u555626,2023-10-27,BR,Windows,free
u509070,2022-07-24,US,iPhone,premium
u197258,2022-05-23,FR,Android Tablet,basic
u144766,2022-02-05,US,Mac,enterprise
u301117,2021-11-28,DE,Windows,free
u726903,2021-07-17,BR,Windows,enterprise
u403695,2022-08-09,UK,iPad,premium
u843042,2023-06-18,FR,Windows,premium
u338591,2022-02-28,DE,Mac,free
u636912,2020-11-01,UK,Android Phone,premium
u369247,2020-02-07,FR,Android Tablet,basic
u905571,2022-01-26,US,iPad,free
u826420,2020-01-23,FR,iPhone,enterprise
u708653,2020-11-17,UK,iPad,basic
u595661,2020-06-18,DE,Android Tablet,premium
u778622,2022-02-08,MX,Mac,premium
u141082,2023-07-27,CA,Mac,free
u673099,2023-01-30,BR,Windows,enterprise
u974904,2021-10-25,IN,iPhone,premium
u798232,2022-04-01,JP,iPhone,basic
u595961,2022-02-25,MX,Android Tablet,premium
u582341,2022-05-07,FR,iPad,free
u264216,2022-07-11,JP,iPad,free
u819843,2021-01-22,JP,Windows,premium
u388149,2020-10-07,BR,iPad,enterprise
u122885,2022-09-17,US,iPad,enterprise
u191752,2023-01-16,FR,Android Tablet,basic
u242591,2020-08-28,UK,iPad,premium
u819145,2020-11-03,FR,Windows,premium
u071441,2020-08-25,FR,iPad,basic
u906085,2022-01-26,UK,Mac,premium
